date,ticker,adjusted_close
2025-01-17,THC3,125.2088
2025-01-20,THC3,126.8647
2025-01-21,THC3,126.7615
2025-01-22,THC3,126.0015
2025-01-23,THC3,127.9882
2025-01-24,THC3,127.8947
2025-01-27,THC3,129.941
2025-01-28,THC3,129.1962
2025-01-29,THC3,128.7953
2025-01-30,THC3,128.3185
2025-01-31,THC3,127.8289
2025-02-03,THC3,128.6605
2025-02-04,THC3,129.0202
2025-02-05,THC3,130.9123
2025-02-06,THC3,131.6764
2025-02-07,THC3,132.0535
2025-02-10,THC3,131.2838
2025-02-11,THC3,130.7356
2025-02-12,THC3,131.1913
2025-02-13,THC3,129.8242
2025-02-14,THC3,130.451
2025-02-17,THC3,130.9209
2025-02-18,THC3,132.821
2025-02-19,THC3,132.6747
2025-02-20,THC3,133.0427
2025-02-21,THC3,133.348
2025-02-24,THC3,134.1885
2025-02-25,THC3,135.5112
2025-02-26,THC3,135.9582
2025-02-27,THC3,137.2896
2025-02-28,THC3,137.3272
2025-03-03,THC3,137.6993
2025-03-04,THC3,136.871
2025-03-05,THC3,136.6013
2025-03-06,THC3,137.0835
2025-03-07,THC3,136.8196
2025-03-10,THC3,135.7509
2025-03-11,THC3,137.1803
2025-03-12,THC3,136.2753
2025-03-13,THC3,135.3203
2025-03-14,THC3,135.6083
2025-03-17,THC3,135.6457
2025-03-18,THC3,136.9418
2025-03-19,THC3,138.065
2025-03-20,THC3,138.0795
2025-03-21,THC3,137.6743
2025-03-24,THC3,136.7525
2025-03-25,THC3,137.9331
2025-03-26,THC3,137.6065
2025-03-27,THC3,135.0451
2025-03-28,THC3,135.0525
2025-03-31,THC3,137.1476
2025-04-01,THC3,134.5882
2025-04-02,THC3,135.0994
2025-04-03,THC3,136.1122
2025-04-04,THC3,136.7015
2025-04-07,THC3,137.1438
2025-04-08,THC3,136.5651
2025-04-09,THC3,137.587
2025-04-10,THC3,137.3385
2025-04-11,THC3,137.1027
2025-04-14,THC3,139.4101
2025-04-15,THC3,137.8224
2025-04-16,THC3,137.6271
2025-04-17,THC3,137.2459
2025-04-18,THC3,140.4108
2025-04-21,THC3,140.9832
2025-04-22,THC3,141.9476
2025-04-23,THC3,143.3928
2025-04-24,THC3,143.8866
2025-04-25,THC3,145.7489
2025-04-28,THC3,145.2554
2025-04-29,THC3,146.242
2025-04-30,THC3,147.1749
2025-05-01,THC3,147.7854
2025-05-02,THC3,148.9832
2025-05-05,THC3,150.2151
2025-05-06,THC3,149.7381
2025-05-07,THC3,150.2961
2025-05-08,THC3,152.0684
2025-05-09,THC3,153.1339
2025-05-12,THC3,153.4165
2025-05-13,THC3,153.0055
2025-05-14,THC3,154.4853
2025-05-15,THC3,154.5353
2025-05-16,THC3,155.1952
2025-05-19,THC3,154.4608
2025-05-20,THC3,153.6655
2025-05-21,THC3,153.1285
2025-05-22,THC3,154.391
2025-05-23,THC3,153.6956
2025-05-26,THC3,153.1103
2025-05-27,THC3,155.0976
2025-05-28,THC3,153.6676
2025-05-29,THC3,153.2685
2025-05-30,THC3,154.8317
2025-06-02,THC3,153.4596
2025-06-03,THC3,154.3215
2025-06-04,THC3,153.4555
2025-06-05,THC3,152.5628
2025-06-06,THC3,152.7545
2025-06-09,THC3,152.1732
2025-06-10,THC3,151.9197
2025-06-11,THC3,150.4266
2025-06-12,THC3,151.1779
2025-06-13,THC3,150.7463
2025-06-16,THC3,151.4595
2025-06-17,THC3,152.4735
2025-06-18,THC3,152.0371
2025-06-19,THC3,152.0771
2025-06-20,THC3,152.5164
2025-06-23,THC3,152.9403
2025-06-24,THC3,150.5868
2025-06-25,THC3,151.9133
2025-06-26,THC3,152.0551
2025-06-27,THC3,153.465
2025-06-30,THC3,154.7931
2025-07-01,THC3,156.7158
2025-07-02,THC3,156.8411
2025-07-03,THC3,156.2544
2025-07-04,THC3,156.1977
2025-07-07,THC3,155.7554
2025-07-08,THC3,156.28
2025-07-09,THC3,155.5132
2025-07-10,THC3,154.9403
2025-07-11,THC3,156.4263
2025-07-14,THC3,156.6254
2025-07-15,THC3,158.7323
2025-07-16,THC3,158.9242
2025-07-17,THC3,158.9334
2025-07-18,THC3,158.8302
2025-07-21,THC3,159.8513
2025-07-22,THC3,159.6418
2025-07-23,THC3,159.5042
2025-07-24,THC3,158.8588
2025-07-25,THC3,158.9429
2025-07-28,THC3,160.0629
2025-07-29,THC3,158.9578
2025-07-30,THC3,159.4961
2025-07-31,THC3,160.7198
2025-08-01,THC3,164.0874
2025-08-04,THC3,163.7309
2025-08-05,THC3,162.9613
2025-08-06,THC3,164.5121
2025-08-07,THC3,164.4131
2025-08-08,THC3,165.2477
2025-08-11,THC3,164.5018
2025-08-12,THC3,164.005
2025-08-13,THC3,162.7496
2025-08-14,THC3,162.7707
2025-08-15,THC3,162.8049
2025-08-18,THC3,161.4523
2025-08-19,THC3,163.0562
2025-08-20,THC3,163.7126
2025-08-21,THC3,162.4494
2025-08-22,THC3,163.3613
2025-08-25,THC3,165.7536
2025-08-26,THC3,166.2283
2025-08-27,THC3,166.0806
2025-08-28,THC3,164.8737
2025-08-29,THC3,166.6843
2025-09-01,THC3,166.8157
2025-09-02,THC3,169.4754
2025-09-03,THC3,171.3814
2025-09-04,THC3,170.9117
2025-09-05,THC3,172.0004
2025-09-08,THC3,171.5399
2025-09-09,THC3,171.3793
2025-09-10,THC3,171.7657
2025-09-11,THC3,173.7501
2025-09-12,THC3,175.6336
2025-09-15,THC3,177.1025
2025-09-16,THC3,175.731
2025-09-17,THC3,175.6091
2025-09-18,THC3,177.3693
2025-09-19,THC3,176.5515
2025-09-22,THC3,177.7739
2025-09-23,THC3,177.6188
2025-09-24,THC3,178.5535
2025-09-25,THC3,178.9006
2025-09-26,THC3,179.5855
2025-09-29,THC3,177.8417
2025-09-30,THC3,178.2914
2025-10-01,THC3,180.6324
2025-10-02,THC3,179.5767
2025-10-03,THC3,179.6932
2025-10-06,THC3,178.9364
2025-10-07,THC3,179.4013
2025-10-08,THC3,180.6497
2025-10-09,THC3,179.7167
2025-10-10,THC3,180.1165
2025-10-13,THC3,180.8616
2025-10-14,THC3,179.7643
2025-10-15,THC3,179.534
2025-10-16,THC3,178.9073
2025-10-17,THC3,179.7761
2025-10-20,THC3,181.3185
2025-10-21,THC3,182.0811
2025-10-22,THC3,181.4992
2025-10-23,THC3,180.9791
2025-10-24,THC3,179.0265
2025-10-27,THC3,178.5563
2025-10-28,THC3,179.2513
2025-10-29,THC3,181.0248
2025-10-30,THC3,184.1267
2025-10-31,THC3,184.588
2025-11-03,THC3,184.5916
2025-11-04,THC3,183.9654
2025-11-05,THC3,182.6938
2025-11-06,THC3,182.7233
2025-11-07,THC3,185.5518
2025-11-10,THC3,183.7849
2025-11-11,THC3,184.1954
2025-11-12,THC3,183.3398
2025-11-13,THC3,183.5184
2025-11-14,THC3,183.7171
2025-11-17,THC3,178.9304
2025-11-18,THC3,176.5735
2025-11-19,THC3,179.2421
2025-11-20,THC3,181.5312
2025-11-21,THC3,181.838
2025-11-24,THC3,182.9556
2025-11-25,THC3,183.2378
2025-11-26,THC3,182.7708
2025-11-27,THC3,182.3133
2025-11-28,THC3,184.4171
2025-12-01,THC3,186.1099
2025-12-02,THC3,186.2261
2025-12-03,THC3,188.3221
2025-12-04,THC3,187.4436
2025-12-05,THC3,186.0126
2025-12-08,THC3,184.1128
2025-12-09,THC3,184.4543
2025-12-10,THC3,183.6021
2025-12-11,THC3,185.0219
2025-12-12,THC3,185.6016
2025-12-15,THC3,185.6557
2025-12-16,THC3,186.901
2025-12-17,THC3,187.4697
2025-12-18,THC3,185.8491
2025-12-19,THC3,186.5771
2025-12-22,THC3,188.2301
2025-12-23,THC3,186.3705
2025-12-24,THC3,186.071
2025-12-25,THC3,184.6204
2025-12-26,THC3,186.2879
2025-12-29,THC3,187.383
2025-12-30,THC3,188.2639
2025-12-31,THC3,189.8294
2026-01-01,THC3,191.9764
2026-01-02,THC3,191.5064
2026-01-05,THC3,189.1443
2026-01-06,THC3,188.0232
2026-01-07,THC3,187.5503
2026-01-08,THC3,185.8927
2026-01-09,THC3,185.4348
2026-01-12,THC3,184.191
2026-01-13,THC3,182.9246
2026-01-14,THC3,183.5342
2026-01-15,THC3,182.8182
2026-01-16,THC3,181.7575
2026-01-19,THC3,183.326
2026-01-20,THC3,183.3814
2026-01-21,THC3,185.4185
2026-01-22,THC3,185.0875
2026-01-23,THC3,185.4611
2026-01-26,THC3,187.2706
2026-01-27,THC3,186.9553
2026-01-28,THC3,187.8377
2026-01-29,THC3,188.2639
2026-01-30,THC3,188.1421
2026-02-02,THC3,189.4541
2026-02-03,THC3,188.7207
2026-02-04,THC3,189.4048
2026-02-05,THC3,190.6445
2026-02-06,THC3,190.6616
2026-02-09,THC3,190.3608
2026-02-10,THC3,187.7648
2026-02-11,THC3,189.8134
2026-02-12,THC3,188.5961
2026-02-13,THC3,188.7556
2026-02-16,THC3,190.4804
2026-02-17,THC3,191.5232
2026-02-18,THC3,192.6441
2026-02-19,THC3,194.5753
2026-02-20,THC3,192.1272
2026-02-23,THC3,193.851
2026-02-24,THC3,191.3527
2026-02-25,THC3,188.6969
2026-02-26,THC3,190.3844
2026-02-27,THC3,189.2132
2026-03-02,THC3,192.8609
2026-03-03,THC3,192.7003
2026-03-04,THC3,195.3481
2026-03-05,THC3,196.326
2026-03-06,THC3,197.6007
2026-03-09,THC3,196.7406
2026-03-10,THC3,196.1135
2026-03-11,THC3,196.2687
2026-03-12,THC3,198.0478
2026-03-13,THC3,198.2276
2026-03-16,THC3,199.0872
2026-03-17,THC3,199.3854
2024-04-11,THC4,173.0245
2024-04-12,THC4,175.0301
2024-04-15,THC4,174.4634
2024-04-16,THC4,173.8155
2024-04-17,THC4,173.0071
2024-04-18,THC4,172.541
2024-04-19,THC4,173.4708
2024-04-22,THC4,172.1067
2024-04-23,THC4,173.9016
2024-04-24,THC4,172.2913
2024-04-25,THC4,176.556
2024-04-26,THC4,175.6727
2024-04-29,THC4,173.0464
2024-04-30,THC4,171.5306
2024-05-01,THC4,172.5299
2024-05-02,THC4,171.8289
2024-05-03,THC4,171.6016
2024-05-06,THC4,171.6128
2024-05-07,THC4,171.5328
2024-05-08,THC4,173.4408
2024-05-09,THC4,172.3217
2024-05-10,THC4,174.5238
2024-05-13,THC4,175.2998
2024-05-14,THC4,174.5909
2024-05-15,THC4,174.1285
2024-05-16,THC4,175.0239
2024-05-17,THC4,174.3872
2024-05-20,THC4,173.2269
2024-05-21,THC4,173.1953
2024-05-22,THC4,175.5716
2024-05-23,THC4,175.3254
2024-05-24,THC4,176.537
2024-05-27,THC4,176.3393
2024-05-28,THC4,178.0798
2024-05-29,THC4,178.4596
2024-05-30,THC4,176.7524
2024-05-31,THC4,176.4959
2024-06-03,THC4,178.1019
2024-06-04,THC4,180.4247
2024-06-05,THC4,179.755
2024-06-06,THC4,179.8263
2024-06-07,THC4,181.9354
2024-06-10,THC4,182.4891
2024-06-11,THC4,182.3341
2024-06-12,THC4,183.3006
2024-06-13,THC4,182.4221
2024-06-14,THC4,183.663
2024-06-17,THC4,184.6256
2024-06-18,THC4,185.3665
2024-06-19,THC4,183.4679
2024-06-20,THC4,185.053
2024-06-21,THC4,183.6414
2024-06-24,THC4,185.1982
2024-06-25,THC4,185.8414
2024-06-26,THC4,186.1809
2024-06-27,THC4,183.3625
2024-06-28,THC4,183.5087
2024-07-01,THC4,181.9273
2024-07-02,THC4,181.6521
2024-07-03,THC4,183.3636
2024-07-04,THC4,182.9605
2024-07-05,THC4,184.4424
2024-07-08,THC4,182.5316
2024-07-09,THC4,179.8869
2024-07-10,THC4,182.7679
2024-07-11,THC4,183.1423
2024-07-12,THC4,180.3065
2024-07-15,THC4,182.2111
2024-07-16,THC4,180.4547
2024-07-17,THC4,179.7933
2024-07-18,THC4,180.0821
2024-07-19,THC4,180.516
2024-07-22,THC4,181.7485
2024-07-23,THC4,179.4501
2024-07-24,THC4,178.5331
2024-07-25,THC4,178.7438
2024-07-26,THC4,179.8462
2024-07-29,THC4,183.3345
2024-07-30,THC4,180.8434
2024-07-31,THC4,180.5135
2024-08-01,THC4,181.3157
2024-08-02,THC4,178.1315
2024-08-05,THC4,178.8465
2024-08-06,THC4,179.7296
2024-08-07,THC4,178.674
2024-08-08,THC4,177.9716
2024-08-09,THC4,178.2031
2024-08-12,THC4,178.4868
2024-08-13,THC4,178.4173
2024-08-14,THC4,178.1052
2024-08-15,THC4,176.0204
2024-08-16,THC4,174.1475
2024-08-19,THC4,175.3058
2024-08-20,THC4,175.8613
2024-08-21,THC4,175.5247
2024-08-22,THC4,174.9967
2024-08-23,THC4,175.462
2024-08-26,THC4,174.7709
2024-08-27,THC4,174.4014
2024-08-28,THC4,173.2548
2024-08-29,THC4,176.0614
2024-08-30,THC4,175.1005
2024-09-02,THC4,174.7787
2024-09-03,THC4,175.7829
2024-09-04,THC4,174.5946
2024-09-05,THC4,175.7494
2024-09-06,THC4,177.2996
2024-09-09,THC4,177.333
2024-09-10,THC4,180.0393
2024-09-11,THC4,181.5123
2024-09-12,THC4,181.866
2024-09-13,THC4,179.7515
2024-09-16,THC4,181.6809
2024-09-17,THC4,181.6583
2024-09-18,THC4,180.3465
2024-09-19,THC4,180.8143
2024-09-20,THC4,182.3144
2024-09-23,THC4,181.4823
2024-09-24,THC4,180.8023
2024-09-25,THC4,181.4578
2024-09-26,THC4,180.7896
2024-09-27,THC4,182.1746
2024-09-30,THC4,184.4247
2024-10-01,THC4,183.3924
2024-10-02,THC4,183.7021
2024-10-03,THC4,184.4745
2024-10-04,THC4,184.9705
2024-10-07,THC4,186.0504
2024-10-08,THC4,186.5985
2024-10-09,THC4,188.4414
2024-10-10,THC4,189.0563
2024-10-11,THC4,188.0909
2024-10-14,THC4,185.8843
2024-10-15,THC4,187.3285
2024-10-16,THC4,188.196
2024-10-17,THC4,188.6867
2024-10-18,THC4,188.4537
2024-10-21,THC4,188.305
2024-10-22,THC4,188.9296
2024-10-23,THC4,185.2023
2024-10-24,THC4,181.7821
2024-10-25,THC4,181.9125
2024-10-28,THC4,182.1885
2024-10-29,THC4,184.7221
2024-10-30,THC4,184.6707
2024-10-31,THC4,187.6193
2024-11-01,THC4,189.2822
2024-11-04,THC4,188.5745
2024-11-05,THC4,190.2205
2024-11-06,THC4,190.703
2024-11-07,THC4,189.0084
2024-11-08,THC4,189.0421
2024-11-11,THC4,190.0026
2024-11-12,THC4,189.3509
2024-11-13,THC4,190.3051
2024-11-14,THC4,192.2556
2024-11-15,THC4,191.1857
2024-11-18,THC4,190.6066
2024-11-19,THC4,191.7933
2024-11-20,THC4,191.0142
2024-11-21,THC4,191.7816
2024-11-22,THC4,191.859
2024-11-25,THC4,192.2401
2024-11-26,THC4,191.6647
2024-11-27,THC4,192.6245
2024-11-28,THC4,189.273
2024-11-29,THC4,190.4397
2024-12-02,THC4,189.7097
2024-12-03,THC4,190.2336
2024-12-04,THC4,189.055
2024-12-05,THC4,190.7063
2024-12-06,THC4,189.4839
2024-12-09,THC4,188.4393
2024-12-10,THC4,189.1751
2024-12-11,THC4,189.1776
2024-12-12,THC4,188.2154
2024-12-13,THC4,187.8812
2024-12-16,THC4,187.6804
2024-12-17,THC4,187.1416
2024-12-18,THC4,186.4375
2024-12-19,THC4,183.9093
2024-12-20,THC4,182.6997
2024-12-23,THC4,183.6122
2024-12-24,THC4,181.2523
2024-12-25,THC4,180.0584
2024-12-26,THC4,182.2704
2024-12-27,THC4,183.8236
2024-12-30,THC4,185.7779
2024-12-31,THC4,185.7662
2025-01-01,THC4,187.2707
2025-01-02,THC4,186.4933
2025-01-03,THC4,187.8482
2025-01-06,THC4,185.1147
2025-01-07,THC4,184.1448
2025-01-08,THC4,183.5851
2025-01-09,THC4,181.9353
2025-01-10,THC4,180.3057
2025-01-13,THC4,183.2166
2025-01-14,THC4,181.8202
2025-01-15,THC4,181.8452
2025-01-16,THC4,182.2924
2025-01-17,THC4,181.2094
2025-01-20,THC4,181.7016
2025-01-21,THC4,178.8309
2025-01-22,THC4,178.9748
2025-01-23,THC4,178.174
2025-01-24,THC4,178.5142
2025-01-27,THC4,177.5045
2025-01-28,THC4,177.8941
2025-01-29,THC4,178.2245
2025-01-30,THC4,177.7996
2025-01-31,THC4,176.0483
2025-02-03,THC4,176.2164
2025-02-04,THC4,174.6149
2025-02-05,THC4,175.9094
2025-02-06,THC4,175.2538
2025-02-07,THC4,172.758
2025-02-10,THC4,173.4196
2025-02-11,THC4,174.2172
2025-02-12,THC4,174.0501
2025-02-13,THC4,171.1197
2025-02-14,THC4,172.7853
2025-02-17,THC4,173.8375
2025-02-18,THC4,174.3937
2025-02-19,THC4,175.3508
2025-02-20,THC4,175.2257
2025-02-21,THC4,174.6856
2025-02-24,THC4,173.6009
2025-02-25,THC4,174.4208
2025-02-26,THC4,172.5707
2025-02-27,THC4,172.3954
2025-02-28,THC4,174.4096
2025-03-03,THC4,175.8957
2025-03-04,THC4,178.3529
2025-03-05,THC4,179.0952
2025-03-06,THC4,180.481
2025-03-07,THC4,181.0654
2025-03-10,THC4,178.3
2025-03-11,THC4,179.8012
2025-03-12,THC4,180.0742
2025-03-13,THC4,181.1483
2025-03-14,THC4,182.9784
2025-03-17,THC4,184.403
2025-03-18,THC4,183.8192
2025-03-19,THC4,180.9206
2025-03-20,THC4,181.6132
2025-03-21,THC4,182.4046
2025-03-24,THC4,182.8299
2025-03-25,THC4,184.3289
2025-03-26,THC4,186.1922
2025-03-27,THC4,187.9454
2025-03-28,THC4,185.9566
2025-03-31,THC4,187.8177
2025-04-01,THC4,183.6033
2025-04-02,THC4,183.9387
2025-04-03,THC4,182.5068
2025-04-04,THC4,179.1059
2025-04-07,THC4,177.2593
2025-04-08,THC4,177.6645
2025-04-09,THC4,179.4758
2025-04-10,THC4,178.331
2025-04-11,THC4,179.5224
2025-04-14,THC4,179.6739
2025-04-15,THC4,179.3749
2025-04-16,THC4,177.7411
2025-04-17,THC4,178.2644
2025-04-18,THC4,178.5457
2025-04-21,THC4,177.5832
2025-04-22,THC4,179.999
2025-04-23,THC4,180.5084
2025-04-24,THC4,179.8779
2025-04-25,THC4,181.9663
2025-04-28,THC4,184.0049
2025-04-29,THC4,183.5907
2025-04-30,THC4,184.6691
2025-05-01,THC4,183.4148
2025-05-02,THC4,182.49
2025-05-05,THC4,184.5254
2025-05-06,THC4,185.2387
2025-05-07,THC4,187.0188
2025-05-08,THC4,188.9901
2025-05-09,THC4,190.5425
2025-05-12,THC4,189.6882
2025-05-13,THC4,188.3662
2025-05-14,THC4,190.6283
2025-05-15,THC4,190.6908
2025-05-16,THC4,190.0845
2025-05-19,THC4,191.5694
2025-05-20,THC4,190.6769
2025-05-21,THC4,192.79
2025-05-22,THC4,195.1515
2025-05-23,THC4,195.9473
2025-05-26,THC4,194.9011
2025-05-27,THC4,195.0749
2025-05-28,THC4,195.6408
2025-05-29,THC4,195.8905
2025-05-30,THC4,196.7729
2025-06-02,THC4,195.1062
2025-06-03,THC4,194.2555
2025-06-04,THC4,194.4621
2025-06-05,THC4,194.2539
2025-06-06,THC4,194.8566
2025-06-09,THC4,196.3103
2025-06-10,THC4,193.541
2025-06-11,THC4,193.566
2025-06-12,THC4,193.6905
2025-06-13,THC4,196.838
2025-06-16,THC4,198.2173
2025-06-17,THC4,197.1721
2025-06-18,THC4,198.5731
2025-06-19,THC4,199.994
2025-06-20,THC4,198.6044
2025-06-23,THC4,198.579
2025-06-24,THC4,200.6518
2025-06-25,THC4,200.2603
2025-06-26,THC4,201.1549
2025-06-27,THC4,201.0195
2025-06-30,THC4,203.466
2025-07-01,THC4,206.3307
2025-07-02,THC4,206.5849
2025-07-03,THC4,205.9271
2025-07-04,THC4,205.1047
2025-07-07,THC4,208.3142
2025-07-08,THC4,206.3097
2025-07-09,THC4,206.8302
2025-07-10,THC4,207.1504
2025-07-11,THC4,205.9946
2025-07-14,THC4,206.6059
2025-07-15,THC4,207.2187
2025-07-16,THC4,207.108
2025-07-17,THC4,207.3287
2025-07-18,THC4,209.139
2025-07-21,THC4,211.5249
2025-07-22,THC4,210.8258
2025-07-23,THC4,213.9647
2025-07-24,THC4,212.3799
2025-07-25,THC4,215.077
2025-07-28,THC4,214.9342
2025-07-29,THC4,215.9239
2025-07-30,THC4,217.8504
2025-07-31,THC4,220.2331
2025-08-01,THC4,221.2129
2025-08-04,THC4,221.7518
2025-08-05,THC4,224.3955
2025-08-06,THC4,223.7071
2025-08-07,THC4,224.2928
2025-08-08,THC4,224.7639
2025-08-11,THC4,225.6069
2025-08-12,THC4,222.6099
2025-08-13,THC4,219.6878
2025-08-14,THC4,216.2157
2025-08-15,THC4,217.3627
2025-08-18,THC4,217.8731
2025-08-19,THC4,219.9673
2025-08-20,THC4,218.6101
2025-08-21,THC4,217.1079
2025-08-22,THC4,217.681
2025-08-25,THC4,216.7114
2025-08-26,THC4,216.1604
2025-08-27,THC4,216.7847
2025-08-28,THC4,217.3937
2025-08-29,THC4,218.9808
2025-09-01,THC4,218.597
2025-09-02,THC4,221.5289
2025-09-03,THC4,222.3518
2025-09-04,THC4,224.0981
2025-09-05,THC4,222.155
2025-09-08,THC4,223.5358
2025-09-09,THC4,221.9292
2025-09-10,THC4,219.6868
2025-09-11,THC4,220.7282
2025-09-12,THC4,220.8965
2025-09-15,THC4,221.6325
2025-09-16,THC4,221.0893
2025-09-17,THC4,217.9783
2025-09-18,THC4,217.755
2025-09-19,THC4,217.6004
2025-09-22,THC4,217.5696
2025-09-23,THC4,216.1288
2025-09-24,THC4,215.8034
2025-09-25,THC4,216.2977
2025-09-26,THC4,216.6061
2025-09-29,THC4,218.0272
2025-09-30,THC4,220.6185
2025-10-01,THC4,219.295
2025-10-02,THC4,219.362
2025-10-03,THC4,220.0514
2025-10-06,THC4,219.9859
2025-10-07,THC4,219.8577
2025-10-08,THC4,222.8502
2025-10-09,THC4,223.0098
2025-10-10,THC4,222.8574
2025-10-13,THC4,222.5698
2025-10-14,THC4,225.9521
2025-10-15,THC4,225.765
2025-10-16,THC4,226.9419
2025-10-17,THC4,226.649
2025-10-20,THC4,228.776
2025-10-21,THC4,232.3621
2025-10-22,THC4,235.5576
2025-10-23,THC4,234.2152
2025-10-24,THC4,233.6672
2025-10-27,THC4,232.3508
2025-10-28,THC4,231.0383
2025-10-29,THC4,234.4094
2025-10-30,THC4,237.5214
2025-10-31,THC4,238.0446
2025-11-03,THC4,240.9218
2025-11-04,THC4,239.4718
2025-11-05,THC4,238.187
2025-11-06,THC4,240.1882
2025-11-07,THC4,239.7945
2025-11-10,THC4,238.779
2025-11-11,THC4,239.9479
2025-11-12,THC4,238.6033
2025-11-13,THC4,240.9873
2025-11-14,THC4,238.7186
2025-11-17,THC4,239.4268
2025-11-18,THC4,237.0255
2025-11-19,THC4,238.325
2025-11-20,THC4,237.3287
2025-11-21,THC4,239.4846
2025-11-24,THC4,238.0098
2025-11-25,THC4,237.7984
2025-11-26,THC4,238.7613
2025-11-27,THC4,236.5062
2025-11-28,THC4,240.1824
2025-12-01,THC4,239.3
2025-12-02,THC4,237.1216
2025-12-03,THC4,239.1593
2025-12-04,THC4,238.4476
2025-12-05,THC4,239.3804
2025-12-08,THC4,240.8784
2025-12-09,THC4,240.3063
2025-12-10,THC4,243.6787
2025-12-11,THC4,241.3824
2025-12-12,THC4,238.4809
2025-12-15,THC4,240.53
2025-12-16,THC4,241.443
2025-12-17,THC4,241.5014
2025-12-18,THC4,239.6868
2025-12-19,THC4,241.9498
2025-12-22,THC4,239.3974
2025-12-23,THC4,238.4291
2025-12-24,THC4,238.4756
2025-12-25,THC4,237.8713
2025-12-26,THC4,239.6361
2025-12-29,THC4,239.1555
2025-12-30,THC4,241.4438
2025-12-31,THC4,238.4557
2026-01-01,THC4,238.1303
2026-01-02,THC4,241.8073
2026-01-05,THC4,240.912
2026-01-06,THC4,240.6932
2026-01-07,THC4,244.1493
2026-01-08,THC4,242.4445
2026-01-09,THC4,240.7773
2026-01-12,THC4,241.8923
2026-01-13,THC4,239.2179
2026-01-14,THC4,237.0097
2026-01-15,THC4,239.4276
2026-01-16,THC4,238.3599
2026-01-19,THC4,240.361
2026-01-20,THC4,240.3008
2026-01-21,THC4,242.5269
2026-01-22,THC4,244.9677
2026-01-23,THC4,243.5272
2026-01-26,THC4,246.2511
2026-01-27,THC4,247.3949
2026-01-28,THC4,249.6237
2026-01-29,THC4,248.7112
2026-01-30,THC4,253.3764
2026-02-02,THC4,257.6398
2026-02-03,THC4,257.4963
2026-02-04,THC4,254.9466
2026-02-05,THC4,254.527
2026-02-06,THC4,256.3273
2026-02-09,THC4,256.9597
2026-02-10,THC4,256.33
2026-02-11,THC4,260.9707
2026-02-12,THC4,261.4027
2026-02-13,THC4,261.7237
2026-02-16,THC4,260.8475
2026-02-17,THC4,256.4921
2026-02-18,THC4,256.4543
2026-02-19,THC4,256.6817
2026-02-20,THC4,258.2676
2026-02-23,THC4,260.9518
2026-02-24,THC4,258.5582
2026-02-25,THC4,258.6575
2026-02-26,THC4,258.3116
2026-02-27,THC4,255.3619
2026-03-02,THC4,259.5396
2026-03-03,THC4,257.6661
2026-03-04,THC4,256.4426
2026-03-05,THC4,255.3851
2026-03-06,THC4,255.8646
2026-03-09,THC4,257.0656
2026-03-10,THC4,256.5139
2026-03-11,THC4,256.1585
2026-03-12,THC4,255.8421
2026-03-13,THC4,255.1596
2026-03-16,THC4,252.4119
2026-03-17,THC4,255.6311
2024-04-11,AIS1,116.6307
2024-04-12,AIS1,117.1527
2024-04-15,AIS1,117.5031
2024-04-16,AIS1,118.6656
2024-04-17,AIS1,120.2509
2024-04-18,AIS1,120.6351
2024-04-19,AIS1,120.226
2024-04-22,AIS1,119.7151
2024-04-23,AIS1,120.5327
2024-04-24,AIS1,120.8654
2024-04-25,AIS1,121.3067
2024-04-26,AIS1,121.5738
2024-04-29,AIS1,121.837
2024-04-30,AIS1,123.1606
2024-05-01,AIS1,123.4295
2024-05-02,AIS1,123.585
2024-05-03,AIS1,124.0228
2024-05-06,AIS1,123.5257
2024-05-07,AIS1,124.6499
2024-05-08,AIS1,125.6591
2024-05-09,AIS1,125.1535
2024-05-10,AIS1,124.689
2024-05-13,AIS1,125.6851
2024-05-14,AIS1,124.8896
2024-05-15,AIS1,125.8439
2024-05-16,AIS1,125.6954
2024-05-17,AIS1,125.0006
2024-05-20,AIS1,123.1817
2024-05-21,AIS1,122.8082
2024-05-22,AIS1,123.9384
2024-05-23,AIS1,125.2033
2024-05-24,AIS1,125.113
2024-05-27,AIS1,125.3522
2024-05-28,AIS1,126.8605
2024-05-29,AIS1,125.9301
2024-05-30,AIS1,125.8387
2024-05-31,AIS1,126.5927
2024-06-03,AIS1,127.5925
2024-06-04,AIS1,127.8781
2024-06-05,AIS1,127.3538
2024-06-06,AIS1,127.5636
2024-06-07,AIS1,128.4434
2024-06-10,AIS1,130.2354
2024-06-11,AIS1,131.1637
2024-06-12,AIS1,132.4599
2024-06-13,AIS1,133.2683
2024-06-14,AIS1,131.2587
2024-06-17,AIS1,131.0139
2024-06-18,AIS1,130.424
2024-06-19,AIS1,130.4334
2024-06-20,AIS1,129.3209
2024-06-21,AIS1,129.0714
2024-06-24,AIS1,129.1648
2024-06-25,AIS1,128.7837
2024-06-26,AIS1,127.9245
2024-06-27,AIS1,128.6947
2024-06-28,AIS1,127.3662
2024-07-01,AIS1,126.5003
2024-07-02,AIS1,125.0786
2024-07-03,AIS1,123.3056
2024-07-04,AIS1,123.721
2024-07-05,AIS1,123.9534
2024-07-08,AIS1,123.9683
2024-07-09,AIS1,124.2549
2024-07-10,AIS1,125.5816
2024-07-11,AIS1,125.0549
2024-07-12,AIS1,125.5279
2024-07-15,AIS1,127.2328
